5.669872981077805907e-01,1.252011451067327918e+00,2.444187152756948311e+00,3.330664170143762259e-01,2.289494795636268343e+00,1.532099505708148346e+00,6.267366537211298549e-01,9.758144462448719025e-01,3.667662998804591679e-01,1.943391098972719888e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200283391961242785e+00,2.691757550875637062e+00,2.782120387459201538e+00,9.258401340596502660e-01,2.283609093444235238e+00,1.529192943154217055e+00,2.078058129103412810e+00,1.831228116452974231e-01,4.496171815995632093e-01,6.137453744813419210e-01,0.000000000000000000e+00,1.930769884558819482e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.554572523842127740e+00,6.924563782875947648e-01,3.338084992366858739e-01,7.026949781768117020e-01,2.206197716578199408e+00,1.250437458185454709e+00,1.227135897646811413e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.769588546127097484e+00,1.463107805990648380e+00,1.315913495970879143e+00,5.296500441869256282e-01,9.247262046364553845e-01,3.530644325161935271e+00,7.428512027285322228e-01,1.828828953761119092e+00,1.804494183240952454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.498466862886279949e-01,0.000000000000000000e+00
5.669872981077805907e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.819713326897750338e-01,1.195398104291363062e+00,2.355554007170845399e+00,4.122890366180169686e-01,5.662890936713207424e-01,2.237111795718465856e+00,7.203476677135578488e-02,8.358444407812481991e-01,1.928030976064490920e+00,1.429486971002301265e+00,1.550908744520930416e+00,4.470298348973148483e-01,3.447373586721428129e+00,1.920393433285626950e+00,3.206824643392314655e+00,4.859244207580926123e-02,3.108390791110418938e+00,1.199009626244900151e+00,1.199946551290673291e+00,0.000000000000000000e+00,2.516738126804675346e+00,1.674497079485995688e+00,6.332244290487814009e-01,0.000000000000000000e+00,2.394523058389537162e-01,1.789917267216045715e-01,0.000000000000000000e+00,2.473673077217532601e+00,2.140020561074471139e+00,1.603371314455207974e+00,8.905416389208873351e-01,9.443590347063617330e-01,1.378643978648548263e+00,1.005296808634070782e+00,1.176511223074265144e+00,0.000000000000000000e+00,5.087447126898109184e-01,1.113723359805966817e+00,8.505309519323729361e-01,5.291030632932168798e-01,1.446004449960879068e+00,2.006807480131192367e+00,1.287684621353269776e+00,9.841399798674929089e-01,5.941522332441311338e-01,1.132751985501648573e+00,0.000000000000000000e+00
5.669872981077805907e-01,8.099286107405304636e-01,1.585158543916730167e+00,1.133136805252643819e+00,1.588025198704875907e+00,7.920017996017767459e-01,1.880385459820354210e+00,3.321661651974634921e+00,1.612093615716040151e+00,7.606594514136413299e-01,2.660369357555503189e-02,2.149430335445616791e+00,0.000000000000000000e+00,1.082202419993091747e+00,0.000000000000000000e+00,1.553269937910781717e-01,2.119125939848745421e+00,3.165239114466740666e+00,1.256733467134876658e+00,2.321284831595698428e+00,2.624138798335742706e+00,7.683602761337438025e-01,4.918870564822065972e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.361878610870527417e+00,2.108188445144797640e+00,1.160213224271180676e+00,0.000000000000000000e+00,1.971855760149449299e+00,1.076852418672492595e+00,2.711090282810199259e+00,7.603734700024450399e-01,8.678346764754429898e-02,0.000000000000000000e+00,2.844617310068016103e-01,7.574559827430122905e-01,1.686918726981393224e+00,1.371452946529964967e+00,2.785261293989734099e+00,8.722071832464783903e-01,0.000000000000000000e+00,2.537039171640681268e+00,1.858691588957742225e+00,1.442703669647126707e+00,1.860013297242731234e+00,3.609539014726429462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.669872981077805907e-01,1.254533930923620311e-01,0.000000000000000000e+00,1.012860354942514363e+00,7.319663240263846182e-01,1.098800513829454761e+00,2.069284667370483444e+00,1.395938523113111618e+00,7.928204562674878719e-01,0.000000000000000000e+00,5.600429022167356941e-01,1.177067323058993420e+00,1.882476814562083156e+00,0.000000000000000000e+00,1.134556618575649267e+00,2.332518799192766501e+00,0.000000000000000000e+00,2.225196678462388888e-01,0.000000000000000000e+00,5.422785621934922418e-02,1.024902542899034597e+00,1.940422839539637456e+00,0.000000000000000000e+00,1.211378368094375713e-01,2.114041358406110405e+00,2.033355722059321802e-01,1.502903322794249874e+00,1.348226277966099396e+00,2.509386470009349335e-01,4.418687064310442558e-01,9.083922502156375200e-01,7.170936198332623634e-01,2.784915122839054291e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.701468774680420459e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.147847977034558320e-01,3.555493665923407098e-01,2.524528183858745223e+00,0.000000000000000000e+00,2.279368107198184834e+00,3.956463038426289991e-01,3.188110952368214956e-01,0.000000000000000000e+00,8.497604518185597477e-03,7.570939265375333793e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.669872981077805907e-01,1.753235526168951175e+00,8.010774815199630527e-01,1.359159823300199577e+00,2.666858702382434387e+00,3.008668209549093309e+00,2.275779738306028754e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.361766585251008799e+00,4.655019359377164934e-01,1.901107444064890628e-01,0.000000000000000000e+00,6.063093557917624832e-01,5.137831209298492352e-01,1.773690515881628293e+00,3.217847213036570064e+00,1.276626094365841402e+00,3.322052904044688892e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.367084887592336484e+00,1.060672018981941633e+00,0.000000000000000000e+00,1.030083692916673899e+00,2.494909588283500401e-02,1.597707729046476732e+00,2.199364513832995804e+00,1.157784256360914865e+00,1.063012382748874884e+00,2.084750373372753263e+00,2.405628682325918533e+00,1.686672189935911614e-01,0.000000000000000000e+00,1.187839759574047527e+00,3.200994873438338661e-01,0.000000000000000000e+00,5.138607705499393941e-01,4.550258615846980437e-01,1.163141500252310445e+00,8.962356241913496113e-01,2.262086813621127845e+00,1.328409315446918315e+00,0.000000000000000000e+00,2.070354112576081818e+00,0.000000000000000000e+00,1.565345727621735072e+00,9.794688442011582064e-01,0.000000000000000000e+00
5.669872981077805907e-01,0.000000000000000000e+00,1.131679694051957119e+00,2.289266107530774974e+00,2.579174461445870037e-01,1.845399804218178064e+00,9.533691590437132213e-01,3.258047643329268883e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.124251123307809852e-01,2.903427690348705514e-01,8.295258836139665082e-01,1.723526986575260267e+00,6.989641932913404077e-02,2.262067034593424175e+00,3.175947572777270356e+00,2.611985903327017411e+00,0.000000000000000000e+00,7.541983728957848410e-01,1.048510167303661422e+00,1.457830018657365834e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.295484110289147006e+00,0.000000000000000000e+00,4.173821238622555940e-01,1.724677986223331239e+00,3.412118098252063803e-01,8.268647227563613589e-01,1.114573255645177063e+00,1.853979206690986814e+00,1.889121190095553127e+00,1.400364700124763218e+00,6.827129672304663721e-01,0.000000000000000000e+00,2.368545932173398150e+00,2.230107093532691653e+00,1.651873243050109075e+00,0.000000000000000000e+00,1.598623228284681286e+00,3.324821924674369100e+00,1.134106770800078046e+00,0.000000000000000000e+00,2.151172459870935416e+00,1.385795392370662071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.669872981077805907e-01,1.362472902010864129e+00,6.858096810535663224e-01,6.139466177973529337e-01,1.772503481687965454e+00,1.635222180915179679e+00,0.000000000000000000e+00,6.372448861217000493e-01,1.985869607564575867e+00,0.000000000000000000e+00,1.034367511189616229e+00,1.475757791471849600e+00,8.092676556337808913e-01,1.039454263541732537e+00,8.918371261818747175e-02,2.492554287049403960e+00,8.746203215944635678e-01,3.200192988315042619e+00,4.125391485623306487e-01,3.073322464297236323e+00,2.885356265899991168e+00,1.057991127933379572e+00,1.498205974987774081e+00,1.603042101825304044e+00,1.415973485344952820e+00,9.911489574492731158e-01,1.273090201198522564e+00,1.157781132664992718e+00,2.072483475482017390e+00,1.634901532869941443e+00,2.469540881424878265e+00,8.958382477228348240e-01,2.106121147691986994e+00,2.272653227563823375e+00,5.255233088084577675e-01,0.000000000000000000e+00,7.274103246659875399e-01,1.007209217829843073e+00,2.162648092693680635e+00,9.909350003375259064e-01,1.210869855486353952e-01,1.692112857297984663e+00,6.188658925293496482e-01,1.855594635467010978e+00,1.420777692519971103e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.667175498062600569e-01,1.011492991776035799e+00,7.767693789809415605e-01
5.669872981077805907e-01,0.000000000000000000e+00,1.661215057468550249e+00,1.055641385363958129e+00,2.438324620558497191e+00,2.577146440473914613e+00,1.477225059548255670e+00,1.602927124913906098e+00,2.462581882632983721e+00,1.692290172107026036e+00,0.000000000000000000e+00,2.447274377620231034e-01,3.693151844912867521e-02,6.239682019007407598e-01,1.623529440598476370e+00,1.977580558476009553e+00,1.610955459779446652e+00,2.374854115950832067e+00,2.454477211588402596e+00,1.375315289819699638e+00,1.483541869710791827e+00,6.669831762991180746e-01,1.723732760172934864e+00,0.000000000000000000e+00,3.163826563415079729e+00,1.762912881579981494e+00,2.251157054596101936e+00,2.296343917682006186e+00,8.663933155468052094e-01,2.208773559296083100e+00,7.365946876566316082e-01,2.213094762544502991e-01,1.576385354691327123e+00,2.194686459631353781e+00,0.000000000000000000e+00,1.089976172771458973e+00,0.000000000000000000e+00,1.585451132980881805e+00,4.832117972410327478e-01,2.045765139181324521e+00,0.000000000000000000e+00,1.569861937067026370e+00,6.421617234587021494e-01,6.600240687113801963e-01,0.000000000000000000e+00,4.470267517907919319e-01,9.981628956315136136e-01,9.549643275089201300e-01,2.896446498558541416e-01,2.876710302087652216e-01
5.669872981077805907e-01,1.269509819604206502e+00,1.173383779736944854e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.564774719660499969e+00,7.122436569905891135e-01,1.296405289725468535e+00,2.272086683824174891e+00,2.441403176328621250e+00,0.000000000000000000e+00,1.240327555741596033e+00,1.179160314017229094e-01,1.204552764181539226e+00,2.313704183336676934e+00,1.164744219020258820e+00,2.365366578192931613e+00,6.729446568722000643e-01,0.000000000000000000e+00,1.180678690282997101e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.317107643494391800e-01,2.765643463321258544e+00,1.470286590459624732e+00,2.365314523206013320e+00,2.221864801969806180e+00,2.221326964285699201e-01,6.464317496685151321e-01,1.142074697459698696e+00,5.524210608348150142e-01,0.000000000000000000e+00,2.447325456304632052e+00,2.103970835887046142e+00,1.883193693543766534e+00,1.468541761927619760e-01,5.141089051853117153e-01,0.000000000000000000e+00,2.476167334010213050e-01,2.289326923917900380e+00,1.609264881480881870e+00,2.073152494490677178e+00,3.030459155499902302e+00,3.780739362821095018e-01,0.000000000000000000e+00,4.241033576473167699e-01,0.000000000000000000e+00,5.052364584281868742e-01,1.988955524289706123e+00
5.669872981077805907e-01,2.508121006512960549e-01,1.284339258987738042e+00,8.078269121328409685e-01,1.408377936367116945e+00,0.000000000000000000e+00,2.067904629312276477e+00,7.255921817329561430e-01,4.410847685520735695e-01,8.770092132167195409e-01,0.000000000000000000e+00,1.017933785243902989e-01,0.000000000000000000e+00,9.981743501274753516e-01,2.160450156881892347e+00,0.000000000000000000e+00,3.969115470599993145e-02,0.000000000000000000e+00,2.654086857875793459e+00,2.633233946519010438e+00,1.164365959739606993e+00,4.577861791926501889e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.184430731857285535e-01,2.068691924494959533e+00,1.232359186366322579e+00,3.590481101728642876e+00,3.244352784311836047e+00,0.000000000000000000e+00,2.175683683132595192e+00,0.000000000000000000e+00,7.986598020293838029e-01,2.593395664464311690e+00,2.958429729909455852e-01,1.480475695882759846e+00,9.676922600405164498e-01,1.455138051463289450e+00,1.225890411820878878e+00,1.675409908217849075e+00,0.000000000000000000e+00,1.641668888303384755e+00,2.113079433270971919e+00,0.000000000000000000e+00,1.483079503478949235e+00,8.213737646940838522e-01,1.156939641827487986e-01,7.186790164139829074e-01,0.000000000000000000e+00,6.476724034600637170e-01
5.669872981077805907e-01,4.444698582062089898e-03,1.167450146273752765e+00,9.103591007580057459e-01,9.544780262172046781e-01,2.633987680860990999e+00,3.971345005022942409e+00,1.650685678268603684e+00,1.062820638809031548e+00,1.655012589831002412e+00,4.186321427423644881e-01,2.205526012511756839e+00,0.000000000000000000e+00,1.301182806222992872e+00,1.539596705339723037e+00,7.690583470411341827e-01,1.290563423159919676e+00,1.108508930527944081e+00,2.115376249021942989e+00,9.218946667532840200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.002137892225458238e-01,0.000000000000000000e+00,2.470817675733988916e-01,1.411008835820123597e+00,2.128457989663059546e+00,2.238515226637311173e+00,1.329433921637772187e+00,1.149446058378649216e-01,0.000000000000000000e+00,4.922987644364894555e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.011659945476856226e+00,1.291824028237431143e+00,2.710552928910395787e-01,0.000000000000000000e+00,6.960144379458714781e-01,2.104076886324584450e+00,1.986929278777608499e+00,2.752401973677967462e+00,3.288605072967012433e-01,5.623797096672076279e-01,5.198971162846630634e-01,3.888422749031630876e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.427222298427017311e-02
5.669872981077805907e-01,1.571566015885956347e+00,1.466613152895153815e+00,1.329169663192755646e+00,0.000000000000000000e+00,1.929924688963514212e+00,1.727000687377517663e+00,1.061812664224034863e+00,1.399950587166700178e+00,3.180075901897490009e+00,5.709115911718646297e-01,0.000000000000000000e+00,2.064225793814828958e+00,1.089310141869317405e+00,5.314420987777780381e-01,2.840967931908638278e+00,1.709228759527180896e+00,1.832556026009448669e+00,1.992149199372035273e+00,0.000000000000000000e+00,1.909560250281866489e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.793132344573998616e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.313941960616258342e+00,3.782736794088714660e-02,3.761692321475568201e-01,4.332719339245383328e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.724454550538118580e-01,0.000000000000000000e+00,2.437376036751257136e+00,0.000000000000000000e+00,3.432648241523250654e-01,0.000000000000000000e+00,1.790397676325766518e+00,0.000000000000000000e+00,2.308486404201762543e+00,1.437305201771201357e+00,1.488443125740089856e+00,1.446438493880078946e+00,1.526604655982128911e+00,1.545177681321602936e+00,6.527154916759245751e-01,2.567258798354576932e+00,7.545419957980370462e-02,1.071992723227200850e-01
5.669872981077805907e-01,0.000000000000000000e+00,2.274446683094744071e-02,1.421638279520637260e+00,5.324451980592141975e-01,2.033432926813357522e+00,6.189204464949268347e-01,1.964004211338334249e+00,1.297079666478436089e+00,1.467255012510287226e+00,1.105730182938394979e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515828081816540829e+00,1.549099562817786824e+00,1.761669091848643065e+00,5.732252291177630799e-01,2.721460213833313713e+00,8.575923970833613241e-01,2.562635852096089017e+00,1.941302864632745706e+00,4.531239701586189939e-01,7.589495180213440273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.228717250114355508e-01,4.055525303284813754e-01,0.000000000000000000e+00,1.834851018379961562e+00,1.127703450369070826e-01,4.732627240279217995e-01,2.922796814863897197e+00,9.170586355186650662e-01,0.000000000000000000e+00,9.108493310306237101e-02,0.000000000000000000e+00,8.438242991476412325e-01,0.000000000000000000e+00,7.836809513140883254e-01,1.648557004283378369e+00,1.076054913235973798e+00,6.231130173123127225e-01,2.635744056818981385e+00,1.938283862671537072e+00,4.766895645465394904e-01,9.517557402640031139e-02,7.463731615247211071e-01,1.165135431590054171e+00,2.057021029924791300e+00
5.669872981077805907e-01,7.242985289608515620e-01,1.456560016810836800e+00,2.191575582608057626e+00,2.094644024465646126e+00,2.363743544750225745e+00,2.547422140976497662e+00,1.229260872403732385e+00,7.804824425955788625e-01,1.604696106388962651e+00,4.298326150395819223e-01,6.293631714523890697e-01,2.742905363321842538e-01,0.000000000000000000e+00,1.520423907790567020e+00,1.694032379217170092e+00,1.812887597335151479e+00,6.266424232398453142e-01,9.263267971608514229e-01,6.954063120033764367e-01,1.606605084027341590e-01,3.846396646496707539e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.649349801141775984e-01,0.000000000000000000e+00,9.634499650685099947e-01,2.241387259673207843e+00,0.000000000000000000e+00,1.970857147043894475e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.509254495861337642e-01,4.259092752680911365e-01,0.000000000000000000e+00,4.347296621640772685e-01,0.000000000000000000e+00,2.591539471503748082e+00,0.000000000000000000e+00,7.736368733019381994e-01,2.497886595104087171e+00,2.367344148916444624e+00,0.000000000000000000e+00,9.981290823557438241e-01,1.519326653834944807e+00,1.607624622345607657e+00,8.225254341111042367e-01,2.883445904019369954e-01,1.273533800026534824e+00
