3.500000000000000000e+01,3.530079429213508035e+01,3.096554411600564549e+01,1.836639426144147791e+01,1.627706898597474350e+01,4.807139299422930279e+00,3.510194673930458364e+00,6.668448731126813911e+00,1.005782945984489452e+01,1.681244632659597116e+01,2.231066276689212557e+01,3.267334305948329387e+01,3.578589054009785997e+01,3.314162086225667991e+01,2.717067897689875267e+01,2.217139243439833152e+01,1.158957600344399985e+01,6.991319046119105707e+00,4.540605750530006368e+00,8.913871318321865189e+00,1.456001982184820776e+01,2.069467032133548656e+01,2.603086712523709068e+01,3.331747260521484577e+01,3.290602248518241169e+01,3.086002052524943906e+01,3.240417144127637528e+01,2.699679015802578519e+01,1.469147229805960997e+01,1.441886895197390217e+01,2.487974746935554649e+00,4.843260049935316225e+00,1.607394755649560381e+01,2.480792355090529355e+01,2.130344994800467262e+01,2.860629900333278286e+01,3.649738658770952071e+01,3.230485975608159777e+01,3.159381751092541180e+01,2.516495971056101766e+01,1.961345581743923816e+01,3.675778207567935496e+00,5.716781196873014892e+00,5.536685963448471526e+00,1.382259861413132107e+01,1.445912941205827451e+01,2.562498218344813594e+01,2.887097098976349585e+01,3.384629519527081953e+01,3.208179144206129507e+01
3.500000000000000000e+01,4.112169548046106371e+01,2.354362054545827476e+01,2.393887873615389594e+01,1.331014713310218767e+01,8.275124357503576888e+00,6.299128821372477205e+00,6.757585440004381994e+00,7.380013114728737555e+00,1.885163631444284249e+01,2.890878140383423656e+01,3.155112672354515624e+01,3.236282672550932205e+01,3.705709997940469691e+01,2.499753608749392342e+01,2.193294476605529297e+01,1.438668252088509547e+01,1.070541082441388525e+01,7.169401014545007556e+00,1.260779898998513815e+01,7.706387321887813613e+00,1.638065003774957873e+01,2.356669191276424158e+01,3.116899511296399439e+01,3.599043042216209898e+01,3.414107487197671276e+01,2.491358882020788457e+01,2.046400228809854838e+01,1.746744189490650712e+01,4.628079445474862830e+00,1.338943730022351097e+01,7.544726529604325549e+00,1.068322073651651216e+01,1.425535958858510455e+01,2.157987541228916228e+01,2.612341722942075606e+01,3.445070120808795622e+01,3.829903716080153231e+01,3.099574681252461872e+01,2.157775155467916051e+01,2.026636544118665739e+01,1.153283906701251027e+01,7.044129507416228009e+00,0.000000000000000000e+00,6.876811488002222639e+00,2.008475849933366675e+01,2.172137679909055308e+01,3.154894754073590590e+01,3.098393758187471647e+01,3.771524946756243679e+01
3.500000000000000000e+01,3.169479897836249194e+01,2.781306740635258379e+01,2.162175573470461032e+01,8.221069731016793725e+00,6.733261321625542806e+00,5.178552964164738093e+00,4.450838793115526215e+00,1.295790780157166822e+01,2.058544132655462278e+01,3.255641934387799097e+01,3.352585536591602988e+01,3.389095915939481074e+01,2.992696153882630128e+01,2.630643759248187052e+01,2.037311577012563291e+01,1.214493504736190133e+01,8.033219208851678061e+00,8.267662449240184230e+00,3.954519642002130464e+00,1.340934024273984448e+01,2.083890261000680155e+01,2.779436997306737567e+01,4.026664281148671876e+01,3.461352248696774581e+01,3.391061790578285695e+01,2.949649473877013861e+01,2.571218779109993591e+01,1.594748177519626076e+01,5.927069228207281881e+00,1.608150839479439931e+00,3.591388564448467768e+00,1.535814076873776557e+01,1.963487795489444210e+01,2.412906054841363002e+01,3.086321448040299842e+01,3.581358733567137165e+01,3.274800194440602752e+01,2.876082428166584393e+01,2.766606747214135709e+01,1.416858035625038248e+01,1.209924723249597278e+01,3.503261155966288509e+00,9.214328278455496957e-01,5.495446681511845455e+00,1.545288998460558005e+01,2.073421381903057537e+01,2.689752844487327010e+01,3.173347176291750671e+01,3.119634211499022314e+01
3.500000000000000000e+01,3.056318866268761525e+01,2.566633286317498275e+01,1.689846435878589404e+01,1.555112939775064262e+01,3.061490560490843116e+00,3.815555010380361267e+00,8.135795667690162603e+00,1.380422076547439758e+01,1.852676089238702417e+01,2.385779002497682910e+01,3.262886121648299564e+01,4.603063376174316801e+01,3.270681373944608339e+01,3.108950569292444044e+01,1.741223166942394585e+01,1.596455147319459300e+01,8.964778868839053061e+00,4.566039225612238184e+00,9.662219502838702567e+00,7.981628915686707515e+00,1.881822561016514683e+01,2.466914220911730382e+01,3.225935679610373086e+01,3.533576069269453512e+01,3.487152818283701095e+01,3.425083538186008525e+01,2.265750312598406069e+01,1.766852485112251259e+01,6.782675007132052514e+00,6.441714770541500101e+00,8.957181125045144299e+00,3.014521194164391460e+00,1.506328256780826713e+01,2.494399238339811475e+01,3.248101076267597165e+01,3.548968797765510885e+01,3.465574695790797222e+01,3.275290683976673733e+01,2.408308789189758770e+01,1.472538988039510421e+01,9.785508956983383300e+00,3.777643533119015018e+00,5.247189281606697620e+00,7.790712920868666735e+00,1.544887691865797841e+01,2.006022051093320968e+01,3.119205241584947785e+01,3.667956993394746235e+01,3.595956643059786018e+01
3.500000000000000000e+01,3.560892895113943979e+01,2.547732758225378547e+01,2.115037740282249246e+01,1.753866670845442144e+01,4.275620124694691881e+00,1.988622244052232091e+00,1.226056086149256785e+01,1.631198331674456625e+01,2.205158230923833784e+01,2.756417004289138006e+01,2.922885500482037813e+01,3.406829016186547676e+01,3.890337983723594562e+01,3.096519206170135874e+01,2.006139951819110223e+01,1.290133507974359084e+01,1.483709537243608168e+01,9.318564083851992308e+00,5.893152129845939946e+00,1.125090667267008548e+01,2.220922851218464444e+01,3.283533066776462306e+01,3.160200878116300416e+01,2.532464288552679577e+01,3.246220071184199440e+01,3.240162043746448006e+01,2.361765202560324184e+01,1.640931153481560756e+01,2.474271248890151043e+00,7.904933410297374508e+00,6.960705149529795577e+00,1.168971750429535916e+01,1.794569671395426269e+01,3.070558268865180196e+01,3.147038634001195589e+01,3.515772847522584499e+01,3.019687478409226600e+01,2.898517472333544021e+01,2.573205540425024651e+01,1.593035193351794199e+01,6.304640480349331000e+00,9.017239589610928974e+00,1.039029581596351903e+01,6.801008305391439634e+00,1.448276270757964035e+01,2.520717695355626731e+01,3.379733133719040694e+01,3.269139020861446454e+01,3.736169835488607305e+01
3.500000000000000000e+01,3.847533220915940433e+01,2.824854780296385925e+01,2.497550356215788270e+01,1.363032167084209334e+01,3.689542024139641274e+00,1.751218913867402804e-01,4.669600637211670957e+00,9.163626456228268324e+00,1.377901721984641625e+01,1.886818556716211503e+01,2.870409516242589021e+01,3.508428667949011270e+01,3.564574262903796154e+01,2.551357609049632913e+01,2.285460761940606744e+01,8.247035812754713646e+00,1.230569962667733108e+01,5.530772924748004193e+00,6.139489298073253387e+00,9.314423305353585647e+00,1.802978674768572276e+01,2.805058235637239861e+01,2.990559010782382998e+01,2.920917527353050147e+01,3.305843102036661207e+01,2.679310250109097780e+01,1.712433785439266387e+01,2.069834916370823663e+01,7.511557753638825830e+00,7.227640377099378455e+00,2.313011645142795114e+00,1.228884447623885379e+01,1.244427873680389673e+01,2.615689846092232784e+01,3.322550096887601256e+01,3.007234850664715964e+01,2.733435339042893730e+01,3.329384767141410606e+01,2.597455900376959903e+01,1.901074943128866579e+01,8.686220526086124494e+00,5.806272253213803580e+00,8.831666671799323964e+00,1.231913357024743583e+01,1.878718109237770051e+01,2.488672261095523908e+01,3.260196968462796008e+01,3.273206320548203507e+01,3.451565957848570321e+01
3.500000000000000000e+01,2.963696375373210401e+01,2.610447522719977798e+01,2.477430947579446041e+01,1.170965945495073690e+01,7.058923300104583909e+00,8.981559860402992257e+00,7.470385251362980483e+00,7.295548797708376831e+00,2.118903738837169115e+01,2.789651928634560463e+01,3.519905468566783213e+01,3.612886927555452132e+01,2.980857815001235878e+01,2.666320981100931675e+01,2.080080868753909584e+01,1.831871247401284108e+01,7.477014242484715467e+00,1.006202643641052141e+01,0.000000000000000000e+00,8.765826503218594468e+00,1.641330023067162713e+01,1.752121996193902476e+01,3.227762325706338942e+01,2.600944227579740442e+01,3.129498734705536478e+01,3.199022815861906466e+01,2.150544390001149253e+01,1.509040248055123179e+01,2.140878364563930880e+00,2.699118588504229255e+00,7.046242140839697576e+00,1.197143504910564893e+01,1.117160749197011427e+01,2.202526816016228395e+01,3.592370321424085944e+01,3.795962423504865768e+01,3.739879342429996001e+01,2.938389454461134065e+01,2.522673511611530728e+01,1.990288776865670073e+01,1.149013565340940879e+01,2.554448475820642273e+00,5.554453822377402261e+00,8.964451970903811073e+00,1.330961389160238184e+01,2.481441065766931686e+01,3.104037622320678125e+01,3.450192865665029984e+01,3.572861136714247010e+01
3.500000000000000000e+01,3.299477474690941392e+01,2.921272847435086817e+01,2.168398622692642164e+01,1.429301383662975411e+01,8.332324822668377706e+00,7.632438047271074666e+00,1.234859703691680011e+01,7.664923425207870622e+00,1.717868010002816703e+01,2.893034188270887341e+01,2.794702501884609092e+01,3.418656639847801415e+01,3.679536378859640422e+01,2.695483161897868740e+01,1.876626630883864877e+01,1.644630478081112557e+01,3.801498202447853636e+00,6.137519716717812379e+00,8.420098577212906221e+00,1.108587918442760767e+01,1.384131183413097510e+01,2.348423269770316324e+01,2.784007246439794159e+01,3.197617166786290710e+01,3.648421974967548209e+01,2.687721591438337754e+01,2.476429748169547906e+01,1.299614531688914809e+01,8.633210701079194749e+00,5.429196993221881762e+00,5.360794073833067053e+00,1.399227230713325554e+01,2.127787800701478460e+01,2.531591001112279571e+01,3.038848715338200535e+01,3.387002251086083504e+01,3.388559833918726127e+01,3.042610062962781470e+01,2.922277878679427232e+01,1.710524336587663896e+01,8.278230005691598947e+00,8.122262065970911493e+00,6.243965174793506101e+00,1.879143504879576199e+01,2.140827213925368966e+01,2.337202522390485626e+01,3.138418119068492018e+01,3.081657195787019887e+01,3.784699893181151964e+01
3.500000000000000000e+01,3.074977029946288454e+01,2.944419288217039821e+01,2.584094610873012954e+01,1.102582101093954847e+01,7.509427749614157044e+00,1.167383253760720496e+00,8.433712034238801891e+00,1.370295621673241726e+01,2.674389498200784843e+01,2.622847328205257611e+01,3.066638193119360878e+01,3.251076119524717711e+01,3.085566275007013104e+01,3.342681533999199672e+01,2.618355720974214051e+01,1.232365852156839381e+01,1.013616235489304529e+01,7.176529081443269398e+00,1.475857042708453726e+01,2.223624790196193857e+00,1.331982972985843361e+01,2.791352831130122780e+01,3.562646573832807206e+01,3.713650345321890711e+01,3.344724112255351400e+01,3.255436426233189451e+01,2.454728219894169072e+01,1.325089015106199852e+01,8.585843904395753512e+00,5.888988720947497590e+00,4.882760002851882497e+00,6.187004272806548855e+00,1.440753988937879093e+01,2.943071058244554195e+01,3.295289474950613595e+01,3.411403229652173508e+01,2.929849880859061528e+01,2.796270304453698330e+01,2.332679512964543278e+01,1.325466125953506058e+01,5.121350147744130332e+00,1.116685305392332950e+01,5.526216453578542520e+00,1.405356510443747808e+01,1.211119477646425224e+01,2.504572944650916710e+01,2.842893003487646908e+01,3.720983850018889427e+01,3.318448038956159252e+01
3.500000000000000000e+01,3.279768714429626186e+01,2.336892545474381677e+01,2.263897926869377386e+01,4.758980203120986019e+00,7.429230989668479168e+00,7.515123495963742073e+00,1.186996158351397668e+01,1.332428013256202348e+01,2.321715565261692760e+01,2.435915065542855729e+01,3.513126796478860570e+01,3.479187021849957517e+01,2.830313592008773327e+01,2.830621639460227357e+01,2.184576994984462672e+01,1.329162975666476498e+01,7.023808067044495118e+00,1.515081800787600574e+00,0.000000000000000000e+00,1.156640497937252476e+01,2.189886694165348757e+01,2.828615452443862210e+01,3.207985592953816933e+01,3.694893555533736418e+01,3.840843308796245026e+01,2.800873526886329046e+01,3.027107697888533266e+01,1.567588280364383202e+01,5.436991545487074973e+00,8.715816807104133090e+00,6.061123265060675003e+00,1.069229946891555905e+01,1.024941933988305465e+01,2.010985835715632675e+01,2.807197367147804812e+01,3.522412590851981662e+01,3.616195397471025785e+01,2.818050036882763010e+01,2.131042153047863863e+01,1.812843948353545187e+01,3.910295605223635285e+00,5.873302773037375246e+00,1.041273390334670168e+01,7.943371934212406060e+00,1.554335150463700188e+01,2.292378525600844696e+01,2.952048917306741416e+01,3.199908877408185148e+01,3.617964844270930769e+01
